,EMD_CD,EMD_KOR_NM,SIG_KOR_NM,약국명,경도,위도,geometry
456,11620102,신림동,관악구,난곡프라자약국,126.91736475356764,37.47391644147578,POINT (948482.6861310434 1941791.9151768005)
457,11620102,신림동,관악구,남강약국,126.9192553603441,37.46513109364732,POINT (948643.8472359456 1940816.2047694558)
458,11545103,시흥동,금천구,남대문약국,126.905947135424,37.4603758936476,POINT (947463.642117334 1940295.9855872355)
459,11380104,갈현동,은평구,남대문약국,126.91751685921696,37.62329127849888,POINT (948598.8160962117 1958364.2302946793)
460,11710113,거여동,송파구,남매약국,127.1473049913054,37.49258005973828,POINT (968822.1260504398 1943761.5422819834)
461,11545102,독산동,금천구,남문프라자약국,126.89866659730068,37.47256875481853,POINT (946828.4021027795 1941652.7910385842)
462,11500103,화곡동,강서구,남부백화점약국,126.858951804044,37.5330706883775,POINT (943362.3938250183 1948388.3125878552)
463,11500103,화곡동,강서구,남부시장약국,126.85897155392418,37.53304575141273,POINT (943364.1199185324 1948385.53406026)
464,11650102,양재동,서초구,남부장수약국,127.04544677217868,37.47168271927383,POINT (959806.7282680881 1941481.732364131)
465,11350105,상계동,노원구,남북약국,127.0703218952253,37.659274711738455,POINT (962101.4468671249 1962283.7408937635)
466,11140121,회현동1가,중구,남산우리약국,126.98138896864543,37.558764346481766,POINT (954195.717963709 1951172.1918267093)
467,11170113,원효로2가,용산구,남선약국,126.961499875,37.5350236257,POINT (952423.9922827102 1948548.1608214874)
468,11140117,남대문로4가,중구,남시약국,126.97763333333332,37.560758333333325,POINT (953865.2433611053 1951395.2514967597)
469,11650101,방배동,서초구,남영약국,126.99062349538876,37.49307156906141,POINT (954971.8581414364 1943879.494207704)
470,11110134,경운동,종로구,남영약국,126.9856913082227,37.575614218603086,POINT (954585.9390896874 1953039.5140268076)
471,11230105,답십리동,동대문구,남지약국,127.059932217,37.566920842200005,POINT (961137.0176182545 1952041.733576107)
472,11230103,제기동,동대문구,남진약국,127.0394938474286,37.58282659744994,POINT (959340.7167289802 1953815.0459250319)
473,11650109,내곡동,서초구,내곡숲약국,127.059519830122,37.4566324607272,POINT (961043.3183021812 1939806.1009178245)
474,11650101,방배동,서초구,내방약국,126.99496627060836,37.4850997166833,POINT (955351.0110544111 1942992.9999330824)
475,11470103,신월동,양천구,내외약국,126.841777782827,37.5182964731309,POINT (941833.5546650745 1946759.6684524077)
476,11500106,내발산동,강서구,내인당약국,126.83612068396997,37.552791998611866,POINT (941360.6547806024 1950590.2959738227)
477,11110114,내자동,종로구,내자약국,126.970759498959,37.5763321550439,POINT (953267.8819182947 1953126.487999221)
478,11230109,휘경동,동대문구,넘버원삼육약국,127.06266649064816,37.58877186158563,POINT (961389.7710237787 1954464.866458226)
479,11590104,본동,동작구,노량진종로약국,126.952398588899,37.5123982094376,POINT (951605.282450001 1946042.640738449)
480,11680108,논현동,강남구,노벨약국,127.04024789749847,37.51788779865681,POINT (959372.0599147645 1946610.1160795938)
481,11560110,여의도동,영등포구,노아약국,126.9181077037,37.5265357004,POINT (948584.4731463786 1947629.3075366658)
482,11230110,이문동,동대문구,노아한약국,127.0544766103,37.5982492237,POINT (960671.707160784 1955519.73307178)
483,11350105,상계동,노원구,노원메디칼약국,127.06037123548728,37.65356513919111,POINT (961220.8029930809 1961654.3522017032)
