사업장명,업종구분대분류,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,지번주소,도로명주소,도로명우편번호,데이터갱신일시
세븐일레븐 제주연동풀하우스점,안전상비의약품 판매업소,20121112,,영업/정상,,,,,,제주특별자치도 제주시 연동 278번지,제주특별자치도 제주시 연동8길 29 (연동),63136,2018-08-31 23:59:59.0
(주)코리아세븐 제주동서타워점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 연동 251번지 7호 101호,"제주특별자치도 제주시 연동1길 3, 101호 (연동)",63129,2019-07-20 02:40:00.0
세븐일레븐남광로점,안전상비의약품 판매업소,20150617,,영업/정상,,,,,,,제주특별자치도 제주시 중앙로 327 (이도이동),63223,2018-08-31 23:59:59.0
지에스25제주구남점,안전상비의약품 판매업소,20150629,,영업/정상,,,,,,제주특별자치도 제주시 아라일동 6033번지 10호,"제주특별자치도 제주시 구남동8길 50, 1층 (아라일동)",63233,2019-05-19 02:40:00.0
씨유 화북남문점,안전상비의약품 판매업소,20121110,,영업/정상,,,,,,제주특별자치도 제주시 화북일동 1982번지 6호,제주특별자치도 제주시 진남로6길 15 (화북일동),63292,2018-08-31 23:59:59.0
(주)코리아세븐 제주노형센터점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 노형동 1287번지 1호,제주특별자치도 제주시 정존15길 5 (노형동),63099,2018-08-31 23:59:59.0
세븐일레븐 제주웰컴점,안전상비의약품 판매업소,20170918,,영업/정상,,,,,,,"제주특별자치도 제주시 선덕로 26, 106호 (연동, 고정아파트)",63134,2018-08-31 23:59:59.0
GS25 도남사거리점,안전상비의약품 판매업소,20170920,,영업/정상,,,,,,,"제주특별자치도 제주시 도남로 86, 1층 (도남동)",63204,2018-08-31 23:59:59.0
세븐일레븐 제주이도동광양점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,제주특별자치도 제주시 이도일동 1244번지 4호,제주특별자치도 제주시 동광로 51 (이도일동),63196,2018-08-31 23:59:59.0
CU하귀대성점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 제주시 애월읍 하귀2리 1382번지,제주특별자치도 제주시 애월읍 하귀로 74,63051,2019-07-19 02:40:00.0
씨유 제주열린점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 제주시 연동 250번지 5호,제주특별자치도 제주시 삼무로 11 (연동),63125,2018-08-31 23:59:59.0
(주)코리아세븐 제주이도뉴타워점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 이도이동 2008번지 4호,제주특별자치도 제주시 구남동6길 6 (이도이동),63232,2018-08-31 23:59:59.0
씨유제주 부영 7차점,안전상비의약품 판매업소,20170808,,영업/정상,,,,,,제주특별자치도 제주시 도련일동 1909번지,"제주특별자치도 제주시 화삼북로 90, 상가1동 101호 (도련일동)",63323,2018-08-31 23:59:59.0
GS25제대후문점,안전상비의약품 판매업소,20121108,,영업/정상,,,,,,제주특별자치도 제주시 아라일동 368번지 65호,제주특별자치도 제주시 산천단동2길 20 (아라일동),63243,2018-08-31 23:59:59.0
씨유 제주제광점,안전상비의약품 판매업소,20121110,,영업/정상,,,,,,제주특별자치도 제주시 이도이동 1188번지 24호,제주특별자치도 제주시 광양14길 17 (이도이동),63207,2018-08-31 23:59:59.0
(주)코리아세븐 제주화북중앙점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 화북일동 1976번지 5호,제주특별자치도 제주시 진남로6길 21 (화북일동),63292,2018-08-31 23:59:59.0
(주)코리아세븐 제주노형오거리점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 노형동 913번지 3호,제주특별자치도 제주시 원노형3길 21 (노형동),63081,2018-08-31 23:59:59.0
(주)코리아세븐 제주노형백두점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 노형동 914번지 4호,제주특별자치도 제주시 원노형로 26 (노형동),63081,2018-08-31 23:59:59.0
지에스25제주진군점,안전상비의약품 판매업소,20121110,,영업/정상,,,,,,제주특별자치도 제주시 노형동 747번지 8호,제주특별자치도 제주시 진군3길 16 (노형동),63089,2021-06-06 02:40:00.0
씨유 제주캠퍼스점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,제주특별자치도 제주시 아라이동 35번지 19호,제주특별자치도 제주시 제주대학로 105-1 (아라이동),63249,2018-08-31 23:59:59.0
씨유 제주문예회관점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,제주특별자치도 제주시 일도이동 362번지 25호,제주특별자치도 제주시 동광로 79 (일도이동),63274,2018-08-31 23:59:59.0
GS25제주인제점,안전상비의약품 판매업소,20160328,,영업/정상,,,,,,,제주특별자치도 제주시 고마로 67 (일도이동),63253,2018-08-31 23:59:59.0
GS25제주천수점,안전상비의약품 판매업소,20161010,,영업/정상,,,,,,,"제주특별자치도 제주시 동광로 154, 101호 (일도이동, 일도 월드하우스)",63256,2018-08-31 23:59:59.0
세븐일레븐제주이도탐라점,안전상비의약품 판매업소,20161019,,영업/정상,,,,,,,"제주특별자치도 제주시 오복4길 10, 101호 (이도이동, 성인빌라)",63223,2018-08-31 23:59:59.0
GS25한림오일장점,안전상비의약품 판매업소,20121112,,영업/정상,,,,,,,제주특별자치도 제주시 한림읍 한수풀로 56,63026,2020-06-27 02:40:00.0
씨유 제주스카이점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,제주특별자치도 제주시 연동 283번지 58호,제주특별자치도 제주시 노연로 117-1 (연동),63123,2021-02-21 02:40:00.0
세븐일레븐아라영광점,안전상비의약품 판매업소,20160728,,영업/정상,,,,,,,제주특별자치도 제주시 인다15길 3 (아라일동),63248,2018-08-31 23:59:59.0
세븐일레븐 제주협재돌집점,안전상비의약품 판매업소,20170403,,영업/정상,,,,,,,제주특별자치도 제주시 한림읍 한림로 318,63011,2020-08-06 02:40:00.0
세븐일레븐 제주한림항점,안전상비의약품 판매업소,20170403,,영업/정상,,,,,,,제주특별자치도 제주시 한림읍 한림해안로 139 (한림항 선원복지회관),63032,2020-08-06 02:40:00.0
GS25아라중앙점,안전상비의약품 판매업소,20160804,,영업/정상,,,,,,,"제주특별자치도 제주시 아란2길 79, 1층 (아라일동)",63238,2018-08-31 23:59:59.0
GS25 제주광양점,안전상비의약품 판매업소,20170824,,영업/정상,,,,,,제주특별자치도 제주시 이도이동 1772번지 23호,제주특별자치도 제주시 광양10길 2 (이도이동),63207,2021-09-03 02:40:00.0
씨유 제주북성로점,안전상비의약품 판매업소,20170824,,영업/정상,,,,,,,"제주특별자치도 제주시 북성로 62-1, 1층 (삼도이동)",63167,2018-08-31 23:59:59.0
주식회사해마,안전상비의약품 판매업소,20150804,,영업/정상,,,,,,제주특별자치도 제주시 연동 261번지 3호,제주특별자치도 제주시 삼무로 28 (연동),63129,2018-08-31 23:59:59.0
씨유제주대유대림점,안전상비의약품 판매업소,20150804,,영업/정상,,,,,,제주특별자치도 제주시 일도이동 113번지 8호,"제주특별자치도 제주시 남광로 187, 1층 109호 (일도이동, 대유상가)",63262,2018-08-31 23:59:59.0
세븐일레븐 제주연미마을점,안전상비의약품 판매업소,20170210,,영업/정상,,,,,,제주특별자치도 제주시 연동 357번지,제주특별자치도 제주시 연오로 95 (연동),63145,2018-08-31 23:59:59.0
GS25 외도대박점,안전상비의약품 판매업소,20170220,,영업/정상,,,,,,제주특별자치도 제주시 외도일동 538번지 6호,제주특별자치도 제주시 우정로16길 30 (외도일동),63069,2018-08-31 23:59:59.0
(주)코리아세븐 제주신성로점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 도남동 90번지 14호,제주특별자치도 제주시 신성로10길 36 (도남동),63205,2018-08-31 23:59:59.0
(주)코리아세븐 제주연동도호점,안전상비의약품 판매업소,20121119,,영업/정상,,,,,,제주특별자치도 제주시 연동 294번지 13호,제주특별자치도 제주시 연동12길 13 (연동),63133,2018-08-31 23:59:59.0
씨유 제주고마로점,안전상비의약품 판매업소,20131106,,영업/정상,,,,,,제주특별자치도 제주시 일도이동 146번지 37호,제주특별자치도 제주시 고마로3길 33 (일도이동),63250,2018-08-31 23:59:59.0
씨유 제주대학로점,안전상비의약품 판매업소,20121110,,영업/정상,,,,,,제주특별자치도 제주시 이도이동 1768번지 28호,제주특별자치도 제주시 광양10길 1 (이도이동),63207,2018-08-31 23:59:59.0
씨유 이도에코빌점,안전상비의약품 판매업소,20121110,,영업/정상,,,,,,제주특별자치도 제주시 이도이동 1018번지 101호,"제주특별자치도 제주시 중앙로 274, 101호 (이도이동)",63206,2018-08-31 23:59:59.0
지에스25연동달그네,안전상비의약품 판매업소,20150327,,영업/정상,,,,,,제주특별자치도 제주시 연동 252번지 14호,제주특별자치도 제주시 노연로 61 (연동),63131,2018-08-31 23:59:59.0
씨유제주일도점,안전상비의약품 판매업소,20150410,,영업/정상,,,,,,,"제주특별자치도 제주시 연수로3길 5, 1층 (일도이동)",63258,2018-08-31 23:59:59.0
(주)코리아세븐제주에코블루점,안전상비의약품 판매업소,20161220,,영업/정상,,,,,,,"제주특별자치도 제주시 연북로 98, 1층 1호 (연동, 에코블루)",63139,2019-04-11 02:40:00.0
GS25제주그랜드점,안전상비의약품 판매업소,20150415,,영업/정상,,,,,,,제주특별자치도 제주시 연동4길 28 (연동),63137,2018-08-31 23:59:59.0
씨유제주장전점,안전상비의약품 판매업소,20170119,,영업/정상,,,,,,,제주특별자치도 제주시 애월읍 장전4길 2,63055,2018-08-31 23:59:59.0
씨유제주하귀일주점,안전상비의약품 판매업소,20170210,,영업/정상,,,,,,제주특별자치도 제주시 애월읍 하귀1리 265번지 1호 기룡비치하임아파트,제주특별자치도 제주시 애월읍 하귀1길 1 (기룡비치하임아파트),63054,2018-08-31 23:59:59.0
씨유제주신엄점,안전상비의약품 판매업소,20170314,,영업/정상,,,,,,제주특별자치도 제주시 애월읍 신엄리 2791,"제주특별자치도 제주시 애월읍 애월해안로 494, 1층",63047,2021-02-21 02:40:00.0
세븐일레븐 제주연동마이빌점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,,제주특별자치도 제주시 신대로 25 (연동),690170,2018-08-31 23:59:59.0
세븐일레븐 제주노형대로점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,제주특별자치도 제주시 노형동 2496번지,제주특별자치도 제주시 노형로 336 (노형동),63088,2018-08-31 23:59:59.0
씨유 제주귀덕점,안전상비의약품 판매업소,20170403,,영업/정상,,,,,,,제주특별자치도 제주시 한림읍 한수풀로 339,63025,2018-08-31 23:59:59.0
세븐일레븐 제주고산리점,안전상비의약품 판매업소,20170417,,영업/정상,,,,,,,제주특별자치도 제주시 한경면 고산로 16,63008,2018-08-31 23:59:59.0
GS25 옹포중앙점,안전상비의약품 판매업소,20170504,,영업/정상,,,,,,,제주특별자치도 제주시 한림읍 한림로 475,63012,2018-08-31 23:59:59.0
주)코리아세븐 제주북초교점,안전상비의약품 판매업소,20150629,,영업/정상,,,,,,제주특별자치도 제주시 삼도이동 1179번지 7호,제주특별자치도 제주시 탑동로15길 47 (삼도이동),63166,2018-08-31 23:59:59.0
주)코리아세븐 제주연동문화점,안전상비의약품 판매업소,20150629,,영업/정상,,,,,,제주특별자치도 제주시 연동 311번지 1호,제주특별자치도 제주시 귀아랑길 19 (연동),63119,2018-08-31 23:59:59.0
씨유제주월평점,안전상비의약품 판매업소,20170825,,영업/정상,,,,,,제주특별자치도 제주시 월평동 1202번지 1호,"제주특별자치도 제주시 아봉로 267, 102동 제비101호 (월평동)",63311,2018-08-31 23:59:59.0
씨유 제주한라대점,안전상비의약품 판매업소,20121113,,영업/정상,,,,,,제주특별자치도 제주시 노형동 1551번지,제주특별자치도 제주시 한라대학로 66 (노형동),63092,2018-08-31 23:59:59.0
씨유제주삼화부영점,안전상비의약품 판매업소,20160919,,영업/정상,,,,,,,"제주특별자치도 제주시 화삼로 167, 상가동 1층 101호 (삼양이동, 제주삼화사랑으로부영3차)",63322,2018-08-31 23:59:59.0
씨유제주아라초교점,안전상비의약품 판매업소,20161006,,영업/정상,,,,,,,"제주특별자치도 제주시 중앙로 530, 102,103호 (아라일동)",63237,2018-08-31 23:59:59.0
씨유제주중엄점,안전상비의약품 판매업소,20170615,,영업/정상,,,,,,제주특별자치도 제주시 애월읍 신엄리 963-2,제주특별자치도 제주시 애월읍 애월해안로 612,63047,2021-03-28 02:40:00.0
세븐일레븐 제주한림한수풀점,안전상비의약품 판매업소,20170628,,영업/정상,,,,,,,제주특별자치도 제주시 한림읍 한림상로 229,63030,2018-08-31 23:59:59.0
세븐일레븐 제주대학병원점,안전상비의약품 판매업소,20170123,,영업/정상,,,,,,제주특별자치도 제주시 아라일동 1798번지,"제주특별자치도 제주시 중앙로 616, 1층 103호 (아라일동)",63241,2018-08-31 23:59:59.0
씨유제주삼봉로점,안전상비의약품 판매업소,20170131,,영업/정상,,,,,,제주특별자치도 제주시 삼양이동 2171번지 11호,제주특별자치도 제주시 삼봉로2길 64 (삼양이동),63321,2018-08-31 23:59:59.0
GS25 외도우정점,안전상비의약품 판매업소,20170207,,영업/정상,,,,,,제주특별자치도 제주시 외도일동 405번지 4호,제주특별자치도 제주시 일주서로 7326 (외도일동),63069,2018-08-31 23:59:59.0
세븐일레븐 제주제원점,안전상비의약품 판매업소,20170207,,영업/정상,,,,,,제주특별자치도 제주시 연동 262번지 1호,제주특별자치도 제주시 신광로 48 (연동),63131,2018-08-31 23:59:59.0
씨유제주용두해안점,안전상비의약품 판매업소,20170207,,영업/정상,,,,,,제주특별자치도 제주시 용담삼동 505번지 3호,제주특별자치도 제주시 서해안로 658 (용담삼동),63151,2018-08-31 23:59:59.0
씨유제주도련중앙점,안전상비의약품 판매업소,20121108,,영업/정상,,,,,,제주특별자치도 제주시 도련일동 1652번지 1호,제주특별자치도 제주시 도련길 1 (도련일동),63325,2020-03-04 02:40:00.0
세븐일레븐제주사라봉점,안전상비의약품 판매업소,20121108,,영업/정상,,,,,,제주특별자치도 제주시 건입동 1037번지 6호 장원마리나아파트A101호,제주특별자치도 제주시 임항로 266 (건입동),63281,2018-08-31 23:59:59.0
GS25탑동공원점,안전상비의약품 판매업소,20121108,,영업/정상,,,,,,제주특별자치도 제주시 삼도이동 1192번지 4호,제주특별자치도 제주시 탑동로 37 (삼도이동),63166,2018-08-31 23:59:59.0
씨유 신삼양점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 제주시 삼양이동 2137번지 2호,제주특별자치도 제주시 일주동로 379 (삼양이동),63318,2018-08-31 23:59:59.0
씨유 제주여상점,안전상비의약품 판매업소,20121109,,영업/정상,,,,,,제주특별자치도 제주시 건입동 1043번지 69호,제주특별자치도 제주시 동문로 95 (건입동),63282,2018-08-31 23:59:59.0
지에스(GS) 제주삼화점,안전상비의약품 판매업소,20131111,,영업/정상,,,,,,제주특별자치도 제주시 화북일동 1023번지 2호,제주특별자치도 제주시 화삼북로2길 32 (화북일동),63303,2018-08-31 23:59:59.0
