"동별(1)",동별(2),동별(3),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"동별(1)",동별(2),동별(3),인구 (명),면적 (㎢),인구밀도 (명/㎢),인구 (명),면적 (㎢),인구밀도 (명/㎢),인구 (명),면적 (㎢),인구밀도 (명/㎢),인구 (명),면적 (㎢),인구밀도 (명/㎢)
"합계",양천구,목5동,43390,1.81,23972,42948,1.81,23728,42288,1.81,23364,-,-,-
"합계",양천구,신정4동,36193,1.01,35835,35581,1.01,35229,34191,1.01,33852,-,-,-
"합계",강서구,소계,603611,41.44,14567,598273,41.44,14438,585901,41.44,14140,579768,41.45,13986
"합계",강서구,염창동,41016,1.74,23572,42579,1.74,24471,42017,1.74,24148,-,-,-
"합계",강서구,등촌1동,23558,0.59,39929,23717,0.59,40198,24338,0.64,38028,-,-,-
"합계",강서구,등촌2동,22118,0.92,24041,21868,0.92,23770,21216,0.92,23061,-,-,-
"합계",강서구,등촌3동,33279,0.79,42125,32506,0.79,41147,31660,0.79,40076,-,-,-
"합계",강서구,화곡본동,36390,1.11,32784,35918,1.11,32359,34981,0.98,35695,-,-,-
"합계",강서구,화곡2동,20041,0.47,42640,19487,0.47,41462,18727,0.45,41616,-,-,-
"합계",강서구,화곡3동,22730,0.51,44569,22710,0.51,44529,21938,0.53,41392,-,-,-
"합계",강서구,화곡4동,22694,0.82,27676,22044,0.82,26883,21413,0.82,26113,-,-,-
"합계",강서구,화곡6동,24840,1.12,22179,25118,1.12,22427,25133,1.11,22642,-,-,-
"합계",강서구,화곡8동,26833,0.53,50628,26509,0.53,50017,25674,0.53,48442,-,-,-
"합계",강서구,가양1동,33556,4.70,7140,34154,4.70,7267,34540,4.70,7349,-,-,-
"합계",강서구,가양2동,15763,1.00,15763,15140,1.00,15140,14588,1.00,14588,-,-,-
"합계",강서구,가양3동,16516,0.99,16683,16199,0.99,16363,15583,0.50,31166,-,-,-
"합계",강서구,발산1동,38879,2.96,13135,38507,2.96,13009,37530,2.94,12765,-,-,-
"합계",강서구,공항동,28646,10.87,2635,28261,10.87,2600,27627,10.87,2542,-,-,-
"합계",강서구,방화1동,46357,1.04,44574,45668,1.04,43912,44550,1.48,30101,-,-,-
"합계",강서구,방화2동,24391,6.41,3805,24051,6.41,3752,23442,6.41,3657,-,-,-
"합계",강서구,방화3동,24912,2.38,10467,24467,2.38,10280,23577,2.55,9246,-,-,-
"합계",강서구,화곡1동,54687,1.12,48828,54562,1.12,48716,53380,1.12,47661,-,-,-
"합계",강서구,우장산동,46405,1.36,34121,44808,1.36,32947,43987,1.36,32343,-,-,-
"합계",구로구,소계,438486,20.12,21793,439371,20.12,21837,432488,20.12,21496,421163,20.12,20933
"합계",구로구,신도림동,37615,1.47,25588,37188,1.47,25298,36494,1.47,24826,-,-,-
"합계",구로구,구로1동,21911,1.02,21481,22097,1.02,21664,21632,1.02,21208,-,-,-
"합계",구로구,구로3동,26974,1.02,26445,26290,1.02,25775,25722,1.02,25218,-,-,-
"합계",구로구,구로4동,27165,0.46,59054,26219,0.46,56998,25031,0.46,54415,-,-,-
"합계",구로구,구로5동,34085,1.03,33092,33426,1.03,32452,32339,1.03,31397,-,-,-
"합계",구로구,고척1동,24659,1.16,21258,24182,1.16,20847,23547,1.16,20299,-,-,-
"합계",구로구,고척2동,29543,1.02,28964,28950,1.02,28382,27853,1.02,27307,-,-,-
"합계",구로구,개봉2동,33715,0.80,42144,33036,0.80,41295,32218,0.80,40273,-,-,-
"합계",구로구,개봉3동,22156,0.81,27353,22005,0.81,27167,21284,0.81,26277,-,-,-
"합계",구로구,오류1동,22651,0.59,38392,23295,0.59,39483,23360,0.59,39593,-,-,-
"합계",구로구,수궁동,25461,2.67,9536,24890,2.67,9322,24297,2.67,9100,-,-,-
"합계",구로구,가리봉동,16206,0.40,40515,15250,0.40,38125,14263,0.40,35658,-,-,-
"합계",구로구,구로2동,36289,1.76,20619,35208,1.76,20005,33050,1.76,18778,-,-,-
"합계",구로구,개봉1동,34658,1.31,26456,33835,1.31,25828,35239,1.31,26900,-,-,-
"합계",구로구,오류2동,45398,4.60,9869,53500,4.60,11630,39755,3.20,12423,-,-,-
"합계",구로구,항동,-,-,-,-,-,-,16404,1.40,11717,-,-,-
"합계",금천구,소계,254021,13.02,19510,251820,13.02,19341,247835,13.02,19035,244891,13.02,18808
"합계",금천구,가산동,24459,2.52,9706,24455,2.52,9704,25973,2.52,10307,-,-,-
"합계",금천구,독산1동,41826,2.09,20012,43840,2.09,20976,44191,2.09,21144,-,-,-
"합계",금천구,독산2동,22103,0.60,36838,21405,0.60,35675,20666,0.60,34443,-,-,-
"합계",금천구,독산3동,30702,0.92,33372,29916,0.92,32517,28535,0.92,31016,-,-,-
"합계",금천구,독산4동,18776,0.59,31824,18227,0.59,30893,17464,0.59,29600,-,-,-
"합계",금천구,시흥1동,37078,1.71,21683,36706,1.71,21465,35781,1.71,20925,-,-,-
"합계",금천구,시흥2동,23253,1.26,18455,22659,1.26,17983,22092,1.26,17533,-,-,-
"합계",금천구,시흥3동,11740,1.07,10972,11524,1.07,10770,11285,1.07,10547,-,-,-
"합계",금천구,시흥4동,22747,0.87,26146,22216,0.87,25536,21520,0.87,24736,-,-,-
"합계",금천구,시흥5동,21337,1.39,15350,20872,1.39,15016,20328,1.39,14624,-,-,-
"합계",영등포구,소계,403600,24.55,16441,400986,24.55,16334,407367,24.55,16595,400908,24.55,16331
"합계",영등포구,여의동,33973,8.40,4044,34598,8.40,4119,34463,8.40,4103,-,-,-
"합계",영등포구,당산1동,21361,0.75,28481,21524,0.75,28699,21197,0.75,28263,-,-,-
"합계",영등포구,당산2동,36191,1.55,23349,36324,1.55,23435,38011,1.55,24523,-,-,-
"합계",영등포구,양평1동,17959,0.88,20408,18263,0.88,20753,17702,0.88,20116,-,-,-
"합계",영등포구,양평2동,22962,3.00,7654,22802,3.00,7601,22603,3.00,7534,-,-,-
"합계",영등포구,신길1동,19696,0.66,29842,19750,0.66,29924,19167,0.66,29041,-,-,-
"합계",영등포구,신길3동,17563,0.52,33775,18727,0.52,36013,18086,0.52,34781,-,-,-
"합계",영등포구,신길4동,10425,0.35,29786,9985,0.35,28529,12974,0.38,34142,-,-,-
"합계",영등포구,신길5동,11649,0.47,24785,10670,0.47,22702,12496,0.47,26587,-,-,-
"합계",영등포구,신길6동,19801,0.68,29119,19434,0.68,28579,19071,0.65,29340,-,-,-
"합계",영등포구,신길7동,17216,0.64,26900,17075,0.64,26680,20494,0.64,32022,-,-,-
"합계",영등포구,대림1동,17030,0.49,34755,16332,0.49,33331,17751,0.49,36227,-,-,-
"합계",영등포구,대림2동,22231,0.55,40420,21370,0.55,38855,19776,0.55,35956,-,-,-
"합계",영등포구,대림3동,29519,0.95,31073,28638,0.95,30145,26973,0.95,28393,-,-,-
"합계",영등포구,영등포본동,25480,1.02,24980,24813,1.02,24326,23790,1.02,23324,-,-,-
"합계",영등포구,영등포동,26111,1.26,20723,27166,1.26,21560,28749,1.26,22817,-,-,-
"합계",영등포구,도림동,22178,0.89,24919,21552,0.89,24216,20665,0.89,23219,-,-,-
"합계",영등포구,문래동,32255,1.49,21648,31963,1.49,21452,33399,1.49,22415,-,-,-
"합계",동작구,소계,409385,16.35,25032,408912,16.35,25003,401572,16.35,24555,394364,16.36,24113
"합계",동작구,노량진2동,14307,0.64,22355,13789,0.64,21545,13512,0.64,21113,-,-,-
"합계",동작구,상도1동,48317,1.51,31998,48153,1.51,31889,46840,1.51,31020,-,-,-
"합계",동작구,상도2동,27767,0.98,28334,29270,0.98,29867,28162,0.98,28737,-,-,-
"합계",동작구,상도3동,26181,0.60,43635,26041,0.60,43402,25416,0.60,42360,-,-,-
"합계",동작구,상도4동,30264,0.75,40352,29893,0.75,39857,29306,0.75,39075,-,-,-
"합계",동작구,사당1동,24064,0.79,30461,24026,0.79,30413,23632,0.79,29914,-,-,-
"합계",동작구,사당3동,26762,0.92,29089,26034,0.92,28298,25244,0.92,27439,-,-,-
"합계",동작구,사당4동,15091,0.38,39713,14921,0.38,39266,14599,0.38,38418,-,-,-
"합계",동작구,사당5동,13207,0.57,23170,12886,0.57,22607,14811,0.57,25984,-,-,-
"합계",동작구,대방동,40360,1.55,26039,40177,1.55,25921,39172,1.55,25272,-,-,-
"합계",동작구,신대방1동,27214,0.62,43894,26599,0.62,42902,25823,0.62,41650,-,-,-
"합계",동작구,신대방2동,21076,1.03,20462,20719,1.03,20116,20466,1.03,19870,-,-,-
"합계",동작구,흑석동,33231,1.68,19780,35551,1.68,21161,34544,1.68,20562,-,-,-
"합계",동작구,노량진1동,32802,1.58,20761,32563,1.58,20609,32387,1.58,20498,-,-,-
"합계",동작구,사당2동,28742,2.75,10452,28290,2.75,10287,27658,2.75,10057,-,-,-
"합계",관악구,소계,520040,29.57,17587,517334,29.57,17496,509803,29.57,17241,499449,29.57,16891
"합계",관악구,보라매동,26398,0.76,34734,26496,0.76,34863,25278,0.76,33261,-,-,-
"합계",관악구,청림동,16527,0.30,55090,16286,0.30,54287,15711,0.30,52370,-,-,-
"합계",관악구,행운동,30438,0.72,42275,30061,0.72,41751,29799,0.72,41388,-,-,-
"합계",관악구,낙성대동,17780,2.27,7833,17623,2.27,7763,17579,2.27,7744,-,-,-
"합계",관악구,중앙동,15716,0.39,40297,15895,0.39,40756,15758,0.39,40405,-,-,-
"합계",관악구,인헌동,27293,1.08,25271,27088,1.08,25081,26500,1.08,24537,-,-,-
"합계",관악구,남현동,18998,3.27,5810,18980,3.27,5804,18598,3.27,5687,-,-,-
"합계",관악구,서원동,23933,0.65,36820,24068,0.65,37028,23565,0.65,36254,-,-,-
"합계",관악구,신원동,20119,0.55,36580,19742,0.55,35895,19290,0.55,35073,-,-,-
"합계",관악구,서림동,24881,0.99,25132,24339,0.99,24585,24410,0.99,24657,-,-,-
"합계",관악구,신사동,26442,0.64,41316,25960,0.64,40563,25426,0.64,39728,-,-,-
"합계",관악구,신림동,22256,0.54,41215,22525,0.54,41713,22667,0.54,41976,-,-,-
"합계",관악구,난향동,16693,0.80,20866,16394,0.80,20493,15915,0.80,19894,-,-,-
"합계",관악구,조원동,19824,0.67,29588,19579,0.67,29222,19232,0.67,28704,-,-,-
"합계",관악구,대학동,24823,8.30,2991,24457,8.30,2947,24907,8.30,3001,-,-,-
"합계",관악구,은천동,35797,0.78,45894,35337,0.78,45304,34595,0.78,44353,-,-,-
"합계",관악구,성현동,33033,0.68,48578,31175,0.68,45846,30472,0.68,44812,-,-,-
"합계",관악구,청룡동,30242,1.18,25629,34440,1.18,29186,36325,1.18,30784,-,-,-
"합계",관악구,난곡동,29484,0.96,30713,28912,0.96,30117,28054,0.96,29223,-,-,-
"합계",관악구,삼성동,26068,2.66,9800,25226,2.66,9483,23935,2.66,8998,-,-,-
"합계",관악구,미성동,33295,1.38,24127,32751,1.38,23733,31787,1.38,23034,-,-,-
"합계",서초구,소계,438163,46.98,9326,435107,46.98,9261,429025,46.98,9132,416167,46.98,8858
"합계",서초구,서초1동,21574,1.42,15193,21579,1.42,15196,21187,1.42,14920,-,-,-
"합계",서초구,서초2동,18506,1.24,14924,18837,1.24,15191,21731,1.24,17525,-,-,-
"합계",서초구,서초3동,30754,2.93,10496,30951,2.93,10563,32307,2.93,11026,-,-,-
"합계",서초구,서초4동,31817,0.88,36156,31988,0.88,36350,31718,0.88,36043,-,-,-
"합계",서초구,잠원동,34962,1.76,19865,35131,1.76,19961,28532,1.76,16211,-,-,-
"합계",서초구,반포본동,12583,1.01,12458,12190,1.01,12069,11991,1.01,11872,-,-,-
"합계",서초구,반포1동,32109,1.00,32109,33237,1.00,33237,32630,1.00,32630,-,-,-
"합계",서초구,반포2동,16761,1.35,12416,16385,1.35,12137,16240,1.35,12030,-,-,-
"합계",서초구,반포3동,20434,1.28,15964,20390,1.28,15930,22412,1.28,17509,-,-,-
"합계",서초구,반포4동,20600,1.43,14406,20232,1.43,14148,19977,1.43,13970,-,-,-
"합계",서초구,방배본동,21746,0.67,32457,21585,0.67,32216,21293,0.67,31781,-,-,-
"합계",서초구,방배1동,17683,0.70,25261,17524,0.70,25034,17381,0.70,24830,-,-,-
"합계",서초구,방배2동,22491,1.93,11653,20958,1.93,10859,20404,1.93,10572,-,-,-
"합계",서초구,방배3동,22268,2.40,9278,22455,2.40,9356,21441,2.40,8934,-,-,-
"합계",서초구,방배4동,24442,0.98,24941,24083,0.98,24574,24036,0.98,24527,-,-,-
"합계",서초구,양재1동,46713,5.76,8110,45940,5.76,7976,44890,5.76,7793,-,-,-
"합계",서초구,양재2동,24032,7.58,3170,23161,7.58,3056,22709,7.58,2996,-,-,-
"합계",서초구,내곡동,18688,12.68,1474,18481,12.68,1457,18146,12.68,1431,-,-,-
"합계",강남구,소계,547453,39.50,13859,550209,39.50,13929,544055,39.50,13773,537800,39.50,13616
"합계",강남구,신사동,17813,1.89,9425,17546,1.89,9284,16914,1.89,8949,-,-,-
"합계",강남구,논현1동,24061,1.25,19249,23792,1.25,19034,23734,1.25,18987,-,-,-
"합계",강남구,논현2동,22304,1.47,15173,21904,1.47,14901,21997,1.47,14964,-,-,-
"합계",강남구,삼성1동,15252,1.94,7862,14920,1.94,7691,13600,1.94,7010,-,-,-
"합계",강남구,삼성2동,30492,1.24,24590,30674,1.24,24737,30368,1.24,24490,-,-,-
"합계",강남구,대치1동,25590,0.79,32392,25302,0.79,32028,24922,0.79,31547,-,-,-
"합계",강남구,대치4동,21265,0.73,29130,20822,0.73,28523,20744,0.73,28416,-,-,-
"합계",강남구,역삼1동,36861,2.35,15686,37002,2.35,15746,36771,2.35,15647,-,-,-
"합계",강남구,역삼2동,36822,1.15,32019,37336,1.15,32466,37291,1.15,32427,-,-,-
"합계",강남구,도곡1동,22844,1.02,22396,22626,1.02,22182,22227,1.02,21791,-,-,-
"합계",강남구,도곡2동,34704,1.02,34024,34437,1.02,33762,34042,1.02,33375,-,-,-
"합계",강남구,개포1동,7800,1.27,6142,6920,1.27,5449,6670,1.27,5252,-,-,-
"합계",강남구,개포4동,18920,1.49,12698,18405,1.49,12352,22765,1.49,15279,-,-,-
"합계",강남구,일원본동,24781,2.58,9605,24399,2.58,9457,23945,2.58,9281,-,-,-
"합계",강남구,일원1동,17136,0.92,18626,16438,0.92,17867,15827,0.92,17203,-,-,-
"합계",강남구,일원2동,16593,1.24,13381,18160,1.24,14645,17709,1.24,14281,-,-,-
"합계",강남구,수서동,16421,1.43,11483,15934,1.43,11143,15299,1.43,10699,-,-,-
"합계",강남구,세곡동,45445,6.36,7145,45064,6.36,7086,44475,6.36,6993,-,-,-
"합계",강남구,압구정동,28146,2.53,11125,27712,2.53,10953,27440,2.53,10846,-,-,-
"합계",강남구,청담동,30185,2.33,12955,30120,2.33,12927,27266,2.33,11702,-,-,-
"합계",강남구,대치2동,40163,2.00,20082,38647,2.00,19324,37752,2.00,18876,-,-,-
"합계",강남구,개포2동,13855,2.51,5520,22049,2.51,8784,22297,2.51,8883,-,-,-
"합계",송파구,소계,673507,33.87,19883,682741,33.87,20156,673926,33.87,19896,663965,33.88,19599
"합계",송파구,풍납1동,16380,0.77,21273,15518,0.77,20153,14585,0.77,18942,-,-,-
"합계",송파구,풍납2동,25149,1.59,15817,25288,1.59,15904,25703,1.59,16165,-,-,-
"합계",송파구,거여1동,13339,0.51,26155,13221,0.51,25924,13077,0.51,25641,-,-,-
"합계",송파구,거여2동,17299,0.53,32640,16921,0.53,31926,19330,0.53,36472,-,-,-
"합계",송파구,마천1동,21344,0.58,36800,20764,0.58,35800,19909,0.58,34326,-,-,-
"합계",송파구,마천2동,20684,0.89,23240,20242,0.89,22744,19719,0.89,22156,-,-,-
"합계",송파구,방이1동,16631,0.50,33262,16524,0.50,33048,16298,0.50,32596,-,-,-
"합계",송파구,방이2동,25801,0.80,32251,26044,0.80,32555,26675,0.80,33344,-,-,-
"합계",송파구,오륜동,19244,3.17,6071,18864,3.17,5951,18495,3.17,5834,-,-,-
"합계",송파구,오금동,41014,1.65,24857,41067,1.65,24889,39668,1.65,24041,-,-,-
"합계",송파구,송파1동,26401,0.79,33419,26026,0.79,32944,25190,0.79,31886,-,-,-
"합계",송파구,송파2동,21210,0.53,40019,20862,0.53,39362,20800,0.53,39245,-,-,-
"합계",송파구,석촌동,34760,0.95,36589,34309,0.95,36115,33166,0.95,34912,-,-,-
"합계",송파구,삼전동,33440,0.95,35200,32613,0.95,34329,31839,0.95,33515,-,-,-
"합계",송파구,가락본동,28353,1.13,25091,27876,1.13,24669,27368,1.13,24219,-,-,-
"합계",송파구,가락1동,1115,1.34,832,27716,1.34,20684,27876,1.34,20803,-,-,-
"합계",송파구,가락2동,34455,0.96,35891,33920,0.96,35333,33204,0.96,34588,-,-,-
"합계",송파구,문정1동,21731,0.56,38805,21301,0.56,38038,20868,0.56,37264,-,-,-
"합계",송파구,문정2동,30140,2.20,13700,29967,2.20,13621,29547,2.20,13430,-,-,-
"합계",송파구,잠실본동,29756,0.94,31655,29628,0.94,31519,29093,0.94,30950,-,-,-
"합계",송파구,잠실4동,30089,1.56,19288,22240,1.56,14256,21798,1.56,13973,-,-,-
"합계",송파구,잠실6동,17461,2.79,6258,17441,2.79,6251,17366,2.79,6224,-,-,-
"합계",송파구,잠실7동,10369,0.60,17282,10191,0.60,16985,9903,0.60,16505,-,-,-
"합계",송파구,잠실2동,37069,2.18,17004,36809,2.18,16885,36216,2.18,16613,-,-,-
"합계",송파구,잠실3동,36546,1.49,24528,36038,1.49,24187,35497,1.49,23823,-,-,-
"합계",송파구,장지동,34892,1.37,25469,33055,1.37,24128,30370,1.37,22168,-,-,-
"합계",송파구,위례동,28835,2.55,11308,28296,2.55,11096,30366,2.55,11908,-,-,-
"합계",강동구,소계,431920,24.59,17564,440390,24.59,17909,463998,24.59,18869,466472,24.59,18970
"합계",강동구,강일동,32928,2.80,11760,32127,2.80,11474,35778,2.80,12778,-,-,-
"합계",강동구,상일동,11138,2.65,4203,10773,2.65,4065,33345,2.65,12583,-,-,-
"합계",강동구,명일1동,22483,0.61,36857,26758,0.61,43866,26377,0.61,43241,-,-,-
"합계",강동구,명일2동,18020,0.97,18577,17778,0.97,18328,17555,0.97,18098,-,-,-
"합계",강동구,고덕1동,27469,1.73,15878,27079,1.73,15653,26103,1.73,15088,-,-,-
"합계",강동구,고덕2동,7709,2.01,3835,19345,2.01,9624,22568,2.01,11228,-,-,-
"합계",강동구,암사2동,14711,1.18,12467,14774,1.18,12520,15507,1.18,13142,-,-,-
"합계",강동구,암사3동,18943,2.51,7547,18693,2.51,7447,18420,2.51,7339,-,-,-
"합계",강동구,천호1동,29144,0.71,41048,28400,0.71,40000,27745,0.71,39077,-,-,-
"합계",강동구,천호3동,28568,0.79,36162,27996,0.79,35438,27085,0.79,34285,-,-,-
"합계",강동구,성내1동,20996,0.58,36200,20561,0.58,35450,20353,0.58,35091,-,-,-
"합계",강동구,성내2동,25725,0.67,38396,25186,0.67,37591,24948,0.67,37236,-,-,-
"합계",강동구,성내3동,24155,0.71,34021,23921,0.71,33692,23692,0.71,33369,-,-,-
"합계",강동구,둔촌1동,317,0.92,345,283,0.92,308,262,0.92,285,-,-,-
"합계",강동구,둔촌2동,28260,0.98,28837,27752,0.98,28318,26413,0.98,26952,-,-,-
"합계",강동구,암사1동,37760,1.02,37020,36693,1.02,35974,35728,1.02,35027,-,-,-
"합계",강동구,천호2동,36423,1.57,23199,35904,1.57,22869,35251,1.57,22453,-,-,-
"합계",강동구,길동,47171,2.17,21738,46367,2.17,21367,46868,2.17,21598,-,-
