"동별(1)",동별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"동별(1)",동별(2),유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수,유년부양비,노년부양비,노령화지수
"은평구",소계,14.7,21.6,147.6,14.2,22.8,161.2,13.7,24.3,177.2,13.2,25.3,191.6
"은평구",녹번동,13.4,23.2,172.7,13.5,23.5,174.5,13.0,25.1,193.3,12.7,26.4,208.1
"은평구",불광1동,14.4,23.5,163.5,13.3,25.2,189.6,12.5,26.8,213.3,12.1,27.9,230.2
"은평구",갈현1동,10.9,21.6,198.7,10.3,23.3,226.5,9.5,25.3,265.8,9.3,27.1,290.9
"은평구",갈현2동,13.3,19.6,147.5,12.9,20.8,161.6,12.3,22.6,183.2,11.6,23.8,204.8
"은평구",구산동,14.3,22.3,155.8,13.7,23.7,173.0,13.0,25.8,198.0,12.4,26.7,216.2
"은평구",대조동,10.9,21.6,197.0,10.4,23.2,222.5,9.4,24.2,256.9,8.6,25.5,295.1
"은평구",응암1동,15.9,20.6,129.6,14.9,21.6,144.8,15.1,20.9,138.1,15.6,21.3,136.3
"은평구",응암2동,21.7,18.9,87.0,21.9,18.5,84.6,22.8,19.3,84.5,22.9,20.4,89.0
"은평구",신사1동,13.6,20.6,151.9,13.1,22.0,167.5,12.6,23.6,188.1,11.8,24.9,211.6
"은평구",신사2동,13.9,20.9,150.7,13.3,22.8,171.3,12.4,25.3,203.4,11.7,26.2,224.8
"은평구",증산동,13.0,24.1,185.0,12.2,25.3,207.3,11.9,28.1,236.3,11.3,29.5,262.0
"은평구",수색동,11.0,25.4,230.2,10.9,26.7,244.7,12.1,24.7,203.8,13.7,24.1,175.8
"은평구",진관동,24.2,17.8,73.4,22.7,18.5,81.3,22.0,19.9,90.5,20.5,21.0,102.5
"은평구",불광2동,10.5,24.0,228.8,9.7,25.7,265.1,9.0,28.0,310.3,8.5,29.6,349.8
"은평구",응암3동,10.6,27.4,258.3,9.8,28.8,293.9,9.1,30.6,336.1,9.0,31.9,356.1
"은평구",역촌동,14.5,20.7,142.8,13.8,22.4,162.1,12.8,24.3,189.1,12.0,25.4,211.3
"서대문구",소계,13.6,21.0,154.1,13.3,21.8,164.1,13.3,22.9,171.9,12.9,23.4,181.4
"서대문구",천연동,16.9,23.3,138.0,16.4,24.4,149.2,15.5,25.9,167.3,14.6,26.1,178.9
"서대문구",홍제1동,14.3,23.9,167.9,14.1,23.7,167.6,13.6,25.5,188.4,13.5,27.0,200.3
"서대문구",홍제3동,11.8,28.0,237.2,11.5,29.6,258.3,10.9,32.4,297.5,10.7,34.2,319.0
"서대문구",홍제2동,14.1,23.9,168.7,13.3,24.5,183.5,12.9,26.6,205.9,12.3,28.0,227.4
"서대문구",홍은1동,13.5,25.0,184.8,13.6,26.3,193.7,13.6,27.2,199.3,13.5,28.4,210.8
"서대문구",홍은2동,12.7,21.9,171.9,11.9,23.1,194.2,11.0,24.8,225.2,10.4,26.1,249.8
"서대문구",남가좌1동,26.4,17.5,66.0,26.7,18.6,69.8,27.8,19.6,70.8,28.2,20.8,73.8
"서대문구",남가좌2동,14.5,22.2,153.0,14.7,22.6,153.7,17.1,21.7,126.9,17.2,21.9,127.6
"서대문구",북가좌1동,19.9,20.0,100.9,19.5,21.0,107.7,18.8,22.1,117.7,18.1,23.1,127.5
"서대문구",북가좌2동,12.7,22.7,178.5,12.0,24.2,201.1,11.4,26.3,230.8,10.7,27.6,257.4
"서대문구",충현동,10.2,22.1,217.7,9.7,23.0,236.9,11.9,21.9,184.3,11.6,21.9,188.9
"서대문구",북아현동,15.1,16.6,110.0,15.8,17.2,109.1,15.7,18.4,117.7,16.0,18.7,117.0
"서대문구",신촌동,6.9,10.5,151.8,6.1,10.7,173.3,5.8,11.3,193.3,5.4,10.3,192.9
"서대문구",연희동,11.0,20.1,183.0,10.5,20.3,193.0,10.3,21.1,205.3,9.8,21.2,216.9
"마포구",소계,14.6,17.4,119.2,14.0,17.9,127.9,13.6,18.8,138.8,13.2,19.1,144.5
"마포구",용강동,22.0,16.8,76.3,22.0,17.7,80.2,22.2,18.7,84.0,21.5,18.8,87.6
"마포구",대흥동,7.0,16.8,239.0,6.9,17.1,247.2,8.5,16.7,195.6,8.2,16.2,198.7
"마포구",염리동,15.4,18.3,118.6,15.8,17.8,112.1,16.2,18.3,112.9,17.7,15.9,90.0
"마포구",신수동,15.5,18.4,118.6,15.0,17.9,119.1,14.6,19.1,130.2,14.9,19.0,127.9
"마포구",서교동,7.9,15.5,195.7,7.3,15.8,215.8,6.2,15.7,252.9,5.8,15.2,261.8
"마포구",합정동,12.6,17.0,135.3,11.9,17.7,148.4,11.0,18.9,171.5,9.6,19.4,200.6
"마포구",망원1동,11.7,19.2,164.9,11.1,19.8,179.3,10.3,21.2,205.9,9.9,21.9,220.3
"마포구",망원2동,15.5,19.2,124.2,14.7,20.1,137.0,13.7,21.7,158.3,13.0,22.6,173.1
